Filename                                                                                               Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/section_table.rs                 128               128     0.00%          14                14     0.00%         134               134     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/symbol.rs                        103               103     0.00%          58                58     0.00%         139               139     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/pe/utils.rs                          42                42     0.00%          12                12     0.00%         105               105     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.2.3/src/strtab.rs                            27                27     0.00%          10                10     0.00%          74                74     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/archive/mod.rs                      236               236     0.00%          36                36     0.00%         283               283     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/compression_header.rs            49                49     0.00%          24                24     0.00%         105               105     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/constants_header.rs             180               180     0.00%           1                 1     0.00%         181               181     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/constants_relocation.rs         493               493     0.00%           1                 1     0.00%         495               495     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/dynamic.rs                      243               243     0.00%          35                35     0.00%         367               367     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/gnu_hash.rs                      49                49     0.00%           8                 8     0.00%         118               118     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/header.rs                       188               156    17.02%          22                16    27.27%         274               212    22.63%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/mod.rs                          191               191     0.00%          14                14     0.00%         250               250     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/note.rs                          69                69     0.00%          21                21     0.00%          85                85     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/program_header.rs                91                70    23.08%          34                29    14.71%         180               142    21.11%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/reloc.rs                         96                96     0.00%          44                44     0.00%         205               205     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/section_header.rs               137               137     0.00%          28                28     0.00%         242               242     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/elf/sym.rs                          132               132     0.00%          49                49     0.00%         257               257     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/error.rs                             14                14     0.00%           4                 4     0.00%          20                20     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/lib.rs                               81                77     4.94%          24                21    12.50%         101                94     6.93%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/bind_opcodes.rs                 16                16     0.00%           1                 1     0.00%          17                17     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/constants.rs                    10                10     0.00%           2                 2     0.00%          13                13     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/exports.rs                     118               118     0.00%          13                13     0.00%         162               162     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/fat.rs                          29                29     0.00%          19                19     0.00%          58                58     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/header.rs                       71                71     0.00%          31                31     0.00%         148               148     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/imports.rs                      81                81     0.00%          11                11     0.00%         188               188     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/load_command.rs                688               688     0.00%         257               257     0.00%         687               687     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/mod.rs                         207               207     0.00%          24                24     0.00%         269               269     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/relocation.rs                   62                62     0.00%          15                15     0.00%          90                90     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/segment.rs                     115               115     0.00%          38                38     0.00%         323               323     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/mach/symbols.rs                      98                98     0.00%          41                41     0.00%         209               209     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/characteristic.rs                  2                 2     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/data_directories.rs               48                48     0.00%          27                27     0.00%          90                90     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/debug.rs                          62                62     0.00%          21                21     0.00%         119               119     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/exception.rs                     254               254     0.00%          52                52     0.00%         396               396     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/export.rs                        142               142     0.00%          27                27     0.00%         299               299     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/header.rs                         70                70     0.00%          23                23     0.00%          85                85     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/import.rs                        156               156     0.00%          31                31     0.00%         283               283     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/mod.rs                            92                92     0.00%           6                 6     0.00%         142               142     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/optional_header.rs                62                62     0.00%          30                30     0.00%         107               107     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/options.rs                         3                 3     0.00%           3                 3     0.00%           5                 5     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/relocation.rs                     18                18     0.00%          10                10     0.00%          24                24     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/section_table.rs                 128               128     0.00%          14                14     0.00%         134               134     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/symbol.rs                        103               103     0.00%          58                58     0.00%         139               139     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/pe/utils.rs                          44                44     0.00%          13                13     0.00%         128               128     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/goblin-0.4.0/src/strtab.rs                            27                27     0.00%          10                10     0.00%          74                74     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/libfuzzer-sys-0.4.2/src/lib.rs                        19                 8    57.89%           6                 2    66.67%          42                14    66.67%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/log-0.4.14/src/lib.rs                                178               178     0.00%         113               113     0.00%         402               402     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/mapr-0.8.0/src/lib.rs                                 89                89     0.00%          43                43     0.00%         137               137     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/mapr-0.8.0/src/unix.rs                                86                86     0.00%          19                19     0.00%         167               167     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/once_cell-1.8.0/src/imp_std.rs                        48                47     2.08%          11                10     9.09%         124               117     5.65%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/once_cell-1.8.0/src/lib.rs                           138               135     2.17%          57                56     1.75%         241               237     1.66%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/once_cell-1.8.0/src/race.rs                           75                75     0.00%          29                29     0.00%         142               142     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/plain-0.2.3/src/error.rs                               3                 3     0.00%           2                 2     0.00%           2                 2     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/plain-0.2.3/src/methods.rs                            34                34     0.00%          12                12     0.00%          95                95     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/plain-0.2.3/src/plain.rs                               1                 1     0.00%           1                 1     0.00%           3                 3     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/ppv-lite86-0.2.10/src/soft.rs                         10                10     0.00%          10                10     0.00%          64                64     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/ppv-lite86-0.2.10/src/types.rs                         3                 3     0.00%           3                 3     0.00%          15                15     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/ppv-lite86-0.2.10/src/x86_64/mod.rs                   50                50     0.00%          32                32     0.00%          88                88     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/ppv-lite86-0.2.10/src/x86_64/sse2.rs                  53                53     0.00%          39                39     0.00%         214               214     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/rand-0.7.3/src/rngs/std.rs                             3                 3     0.00%           3                 3     0.00%           9                 9     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/rand_chacha-0.2.2/src/chacha.rs                       27                27     0.00%          20                20     0.00%          91                91     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/rand_chacha-0.2.2/src/guts.rs                         36                36     0.00%          18                18     0.00%         162               162     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/rand_core-0.5.1/src/block.rs                          29                29     0.00%          10                10     0.00%          74                74     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/rand_core-0.5.1/src/error.rs                          28                28     0.00%          15                15     0.00%          79                79     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/rand_core-0.5.1/src/impls.rs                          22                22     0.00%           4                 4     0.00%          29                29     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/rand_core-0.5.1/src/le.rs                              6                 6     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/rand_core-0.5.1/src/lib.rs                            26                26     0.00%          12                12     0.00%          59                59     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/rand_core-0.5.1/src/os.rs                             14                14     0.00%           7                 7     0.00%          17                17     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/scroll-0.10.2/src/ctx.rs                             128               120     6.25%          37                34     8.11%         213               194     8.92%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/scroll-0.10.2/src/endian.rs                           13                 9    30.77%           6                 4    33.33%          16                 9    43.75%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/scroll-0.10.2/src/error.rs                            22                22     0.00%           4                 4     0.00%          27                27     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/scroll-0.10.2/src/greater.rs                           2                 2     0.00%           2                 2     0.00%           6                 6     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/scroll-0.10.2/src/leb128.rs                           55                55     0.00%          17                17     0.00%          81                81     0.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/scroll-0.10.2/src/pread.rs                            28                10    64.29%           8                 1    87.50%          55                11    80.00%           0                 0         -
/root/.cargo/registry/src/github.com-1ecc6299db9ec823/scroll-0.10.2/src/pwrite.rs                           10                10     0.00%           4                 4     0.00%          24                24     0.00%           0                 0         -
fuzz_targets/syscall_exec.rs                                                                                14                 4    71.43%           7                 2    71.43%          30                 2    93.33%           0                 0         -
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
TOTAL                                                                                                    14966             14127     5.61%        3958              3691     6.75%       25481             23350     8.36%           0                 0         -
